"Brand","Year","UsedOrNew","Transmission","Cylinders","EngineDisplacement","DriveType","FuelType","Litersper100km","Kilometres","City","State","BodyType","Doors","Seats","Price"
"Mazda",2012,"USED","Automatic",4,1.5,"Front","Unleaded",6.8,85492,"Lidcombe","NSW","Hatchback",5,5,13990
"Volkswagen",2013,"USED","Automatic",4,2,"AWD","Premium",8.8,126408,"Cardiff","NSW","SUV",4,5,19999
"Renault",2017,"USED","Manual",4,1.6,"Front","Diesel",6.2,173156,"Granville","NSW","Commercial",4,3,22950
"Peugeot",2013,"USED","Manual",4,1.6,"Front","Premium",5.9,78783,"Granville","NSW","Hatchback",3,5,14990
"Land",2020,"USED","Automatic",4,2,"AWD","Premium",8.1,26227,"Rozelle","NSW","SUV",4,5,69800
"Honda",2017,"USED","Automatic",4,1.8,"Front","Unleaded",6.6,101821,"Minchinbury","NSW","SUV",4,5,20995
"Mitsubishi",2014,"USED","Manual",4,2.5,"4WD","Diesel",8.1,221872,"Cardiff","NSW","Ute / Tray",4,5,14413
"Nissan",2015,"USED","Automatic",4,1.8,"Front","Unleaded",6.7,90691,"Liverpool","NSW","Sedan",4,5,14776
"Mazda",2018,"USED","Automatic",4,2.5,"Front","Unleaded",7,24305,"Arncliffe","NSW","Sedan",4,5,29990
"Audi",2007,"USED","Automatic",4,2,"Front","Premium",8.3,168901,"Petersham","NSW","Sedan",4,5,7950
"Honda",2005,"USED","Automatic",4,2.4,"Front","Unleaded",9.3,167562,"Lansvale","NSW","Sedan",4,5,7949
"Audi",2016,"USED","Automatic",6,3,"AWD","Diesel",6.8,152995,"Five Dock","NSW","SUV",5,5,29999
"Toyota",2007,"USED","Automatic",4,1.8,"Front","Unleaded",7.4,236946,"Kirrawee","NSW","Sedan",4,5,8880
"Holden",2011,"USED","Automatic",6,3.6,"Rear","Unleaded",9.8,183580,"Adamstown","NSW","Wagon",4,5,12990
"Nissan",2015,"USED","Automatic",4,1.6,"Front","Diesel",5.3,124882,"Liverpool","NSW","SUV",4,5,19888
"Mazda",2005,"USED","Automatic",4,2.3,"Front","Premium",8.9,247519,"Minto","NSW","Sedan",4,5,5950
"Audi",2021,"USED","Automatic",4,1.4,"Front","Premium",7.2,9819,"Jamisontown","NSW","SUV",4,5,51990
"Lexus",2004,"USED","Automatic",6,3,"Rear","Unleaded",10.5,124230,"Minto","NSW","Sedan",4,5,16000
"Mitsubishi",2020,"USED","Automatic",4,2.4,"Rear","Diesel",8.3,43839,"Gateshead","NSW","Ute / Tray",2,2,33990
"Hyundai",2012,"USED","Automatic",4,1.8,"Front","Unleaded",6.9,106286,"Minchinbury","NSW","Hatchback",5,5,16990
"Toyota",2018,"USED","Automatic",6,3.5,"Front","Unleaded",9.1,128601,"Blacktown","NSW","SUV",4,7,36888
"Subaru",2011,"USED","Automatic",6,3.6,"AWD","Premium",10.3,91016,"Brookvale","NSW","SUV",4,5,16999
"Jaguar",2014,"USED","Automatic",4,2.2,"Rear","Diesel",5.2,38821,"Rozelle","NSW","Sedan",4,5,29800
"Nissan",2015,"USED","Automatic",4,2.5,"Front","Unleaded",7.9,94239,"Minchinbury","NSW","SUV",4,7,22990
"Ford",2013,"USED","Manual",5,3.2,"4WD","Diesel",9.4,167122,"Cardiff","NSW","Ute / Tray",4,5,23913
"Honda",2004,"USED","Automatic",4,2.4,"Front","Premium",9.4,207966,"Cabramatta","NSW","Sedan",4,5,8990
"Ford",2017,"USED","Manual",5,3.2,"4WD","Diesel",8.3,108767,"Mcgraths Hill","NSW","Ute / Tray",2,2,29999
"Volkswagen",2015,"USED","Automatic",4,1.2,"Front","Premium",4.8,39578,"Leichhardt","NSW","Hatchback",5,5,16420
"Mazda",2015,"USED","Automatic",4,1.5,"Front","Unleaded",4.9,105633,"Brookvale","NSW","Hatchback",5,5,16990
"Nissan",2002,"USED","Automatic",4,1.8,"Front","Unleaded",8,169981,"Minchinbury","NSW","Sedan",4,5,7880
"Hyundai",2015,"USED","Automatic",4,1.6,"Front","Unleaded",6.4,138263,"Minchinbury","NSW","Hatchback",3,4,21995
"Toyota",2006,"USED","Automatic",4,1.8,"Front","Unleaded",7.4,238016,"Kurri Kurri","NSW","Hatchback",5,5,5999
"Audi",2014,"USED","Automatic",4,2,"AWD","Diesel",5.9,73021,"Minchinbury","NSW","SUV",4,5,27995
"Holden",2010,"USED","Automatic",4,2,"Front","Diesel",6.9,106831,"Bankstown","NSW","Sedan",4,5,8995
"Hyundai",2012,"USED","Automatic",4,2,"Front","Unleaded",7.6,209552,"Minchinbury","NSW","Hatchback",5,5,7995
"Mitsubishi",2021,"USED","Automatic",4,2.4,"AWD","Unleaded",7.2,51311,"Ryde","NSW","SUV",4,5,30888
"Toyota",2022,"USED","Automatic",3,1.5,"Front","Hybrid",3.3,17984,"East Maitland","NSW","Hatchback",5,5,39990
"Jeep",2014,"USED","Automatic",6,3,"4WD","Diesel",7.5,137763,"Mount Druitt","NSW","SUV",4,5,24990
"Honda",2022,"USED","Automatic",4,1.5,"Front","Unleaded",7.3,21532,"Banksia","NSW","SUV",4,5,39990
"Land",2015,"USED","Automatic",6,3,"4WD","Diesel",8.8,139968,"Castle Hill","NSW","SUV",4,7,54990
"MG",2022,"DEMO","Automatic",4,1.5,"Front","Unleaded",7.1,15,"Blacktown","NSW","SUV",4,5,23690
"Mitsubishi",2015,"USED","Manual",4,2.4,"4WD","Diesel",7.2,154276,"Adamstown","NSW","Ute / Tray",4,5,28990
"Mercedes-Benz",2009,"USED","Automatic",8,5.5,"Rear","Premium",11,98170,"Rozelle","NSW","Sedan",4,5,34990
"Kia",2013,"USED","Manual",4,1.4,"Front","Unleaded",5.7,131990,"Smeaton Grange","NSW","Hatchback",5,5,11490
"Toyota",2019,"USED","Automatic",4,2,"Front","Unleaded",6,173605,"Sylvania","NSW","Hatchback",5,5,18995
"Toyota",2017,"USED","Automatic",4,3,"Rear","Diesel",8.7,160331,"Lidcombe","NSW","Commercial",4,2,34995
"Holden",2010,"USED","Automatic",6,3,"Rear","Unleaded",9.3,203500,"Minchinbury","NSW","Wagon",4,5,7995
"Toyota",2018,"USED","Automatic",4,2.8,"4WD","Diesel",8.5,37726,"Cardiff","NSW","Ute / Tray",4,5,49913
"Mazda",2018,"USED","Automatic",4,2.5,"Front","Unleaded",6.1,50304,"Jamisontown","NSW","Hatchback",5,5,23400
"BMW",2018,"USED","Automatic",6,3,"Rear","Premium",7.1,59223,"Castle Hill","NSW","Hatchback",5,5,44990
"Hyundai",2013,"USED","Automatic",4,1.6,"Front","Unleaded",6.4,103629,"Minchinbury","NSW","Sedan",4,5,12995
"Jeep",2015,"USED","Automatic",6,3,"4WD","Diesel",7.5,92805,"Cardiff","NSW","SUV",4,5,23913
"Mercedes-Benz",2005,"USED","Automatic",4,1.8,"Rear","Unleaded",9.5,98800,"Brookvale","NSW","Sedan",4,5,9888
"Holden",2009,"USED","Automatic",6,3.6,"Rear","Unleaded",11,127994,"Sylvania","NSW","Wagon",4,5,13990
"Subaru",2015,"USED","Automatic",4,2,"AWD","Unleaded",6.8,171352,"Homebush","NSW","Hatchback",5,5,15999
"Mazda",2015,"USED","Automatic",5,3.2,"4WD","Diesel",9.2,31931,"Smithfield","NSW","Ute / Tray",4,5,38800
"Suzuki",2011,"USED","Automatic",4,1.4,"Front","Unleaded",6.2,158817,"Minchinbury","NSW","Hatchback",5,5,11800
"Volkswagen",2016,"USED","Manual",4,1.4,"Front","Premium",5.7,89757,"Croydon","NSW","Hatchback",5,5,16990
"Mercedes-Benz",2011,"USED","Automatic",4,1.8,"Rear","Premium",7.6,120209,"Granville","NSW","Sedan",4,5,18990
"Holden",2011,"USED","Automatic",6,3,"Rear","Unleaded",8.9,174239,"Kirrawee","NSW","Wagon",4,5,13800
"Toyota",2004,"USED","Automatic",4,2.4,"Front","Unleaded",9.5,95362,"Minchinbury","NSW","Sedan",4,5,12995
"Toyota",2018,"USED","Automatic",4,1.2,"AWD","Premium",5.6,67615,"Richmond","NSW","SUV",4,5,32980
"Peugeot",2017,"USED","Automatic",3,1.2,"Front","Premium",5.1,41522,"Cardiff","NSW","Hatchback",5,5,18777
"Audi",2018,"USED","Automatic",4,1.4,"Front","Premium",5.3,38238,"Rozelle","NSW","SUV",4,5,35800
"Kia",2018,"USED","Automatic",4,2.2,"AWD","Diesel",7.2,157465,"Granville","NSW","SUV",4,7,28950
"BMW",2017,"USED","Automatic",3,1.5,"Front","Premium",5.2,44286,"Rozelle","NSW","Hatchback",4,5,26800
"Hyundai",2017,"USED","Automatic",4,2,"AWD","Diesel",6.8,116134,"Milperra","NSW","SUV",4,5,28880
"Nissan",2007,"USED","Manual",4,3,"4WD","Diesel",10.8,165374,"Penrith","NSW","SUV",4,7,32950
"Hyundai",2020,"USED","Automatic",4,2,"Front","Unleaded",7.4,40178,"Castle Hill","NSW","Hatchback",4,5,26300
"Honda",2010,"USED","Automatic",4,2.4,"Front","Premium",8.9,191701,"Granville","NSW","Sedan",4,5,10499
"Mitsubishi",2019,"USED","Automatic",4,2,"Front","Unleaded",7.6,43534,"Campbelltown","NSW","SUV",4,5,25990
"Nissan",2015,"USED","Automatic",4,2,"Front","Unleaded",6.9,77936,"Smeaton Grange","NSW","SUV",4,5,23990
"Toyota",2015,"USED","Manual",8,4.5,"4WD","Diesel",11.5,217658,"Cardiff","NSW","Ute / Tray",2,3,56913
"Volkswagen",2015,"USED","Automatic",4,1.8,"Front","Premium",6,49801,"Smeaton Grange","NSW","Wagon",4,5,26990
"Subaru",2013,"USED","Automatic",4,2.5,"AWD","Unleaded",8.1,121608,"Pendle Hill","NSW","SUV",4,5,16950
"Renault",2014,"USED","Automatic",4,1.2,"Front","Premium",5.6,112133,"Croydon","NSW","Wagon",4,5,13999
"Renault",2018,"USED","Manual",4,1.6,"Front","Diesel",6.2,153438,"Liverpool","NSW","Commercial",4,3,31950
"Toyota",2013,"USED","Manual",4,2.7,"Rear","Unleaded",11,215189,"Camden","NSW","Ute / Tray",2,3,13995
"Holden",2016,"USED","Manual",4,1.6,"Front","Unleaded",7.4,139558,"Granville","NSW","Sedan",4,5,12990
"Rolls-Royce",2011,"USED","Automatic",12,6.6,"Rear","Premium",13.6,45385,"Rushcutters Bay","NSW","Sedan",4,5,329990
"Volkswagen",2016,"USED","Manual",4,2,"Rear","Diesel",0,265837,"Lidcombe","NSW","Commercial",3,2,25995
"Hyundai",2010,"USED","Automatic",4,2,"Front","Unleaded",7.6,186939,"Minchinbury","NSW","Hatchback",5,5,10995
"Kia",2015,"USED","Automatic",4,1.8,"Front","Unleaded",7.1,103354,"Cardiff","NSW","Hatchback",5,5,15888
"Toyota",2012,"USED","Automatic",4,2.4,"Front","Unleaded",8.9,115000,"Brookvale","NSW","Wagon",4,8,22999
"Toyota",2017,"USED","Automatic",4,2.5,"Front","Unleaded",7.9,97480,"Kirrawee","NSW","Sedan",4,5,23999
"Toyota",2018,"USED","Automatic",4,2,"Front","Unleaded",6,82020,"Waitara","NSW","Hatchback",5,5,29888
"Honda",2020,"USED","Automatic",4,1.8,"Front","Unleaded",6.7,29007,"Banksia","NSW","SUV",4,5,34990
"Kia",2017,"USED","Automatic",4,2,"Front","Unleaded",7.9,115759,"Singleton","NSW","SUV",4,5,24990
"Toyota",2006,"USED","Automatic",4,2.4,"Front","Unleaded",9.9,260901,"Lansvale","NSW","Sedan",4,5,6990
"Hyundai",2018,"USED","Automatic",4,2.5,"Rear","Diesel",8.8,57505,"Sylvania","NSW","Commercial",4,3,35995
"Subaru",2009,"USED","Manual",4,2.5,"AWD","Premium",10.7,153891,"Leichhardt","NSW","Sedan",4,5,16420
"Holden",2005,"USED","Manual",6,3.5,"Rear","Unleaded",0,169587,"Cardiff","NSW","Ute / Tray",4,5,9913
"BMW",2013,"USED","Automatic",4,2,"Rear","Diesel",5.3,170658,"Haberfield","NSW","Coupe",2,4,17890
"Toyota",2015,"USED","Automatic",4,2,"Front","Unleaded",7.4,119342,"Liverpool","NSW","SUV",4,5,21888
"Volkswagen",2016,"USED","Automatic",6,3,"4WD","Diesel",7.8,132194,"Glebe","NSW","Ute / Tray",4,5,41950
"Holden",2017,"USED","Automatic",4,1.6,"Front","Premium",6.3,128928,"Granville","NSW","Hatchback",5,5,15984
"Toyota",2010,"USED","Automatic",6,3.5,"4WD","Unleaded",11,269287,"Minchinbury","NSW","SUV",4,7,13995
"Toyota",2019,"USED","Automatic",4,1.8,"Front","Hybrid",4.2,60906,"East Maitland","NSW","Hatchback",5,5,35990
"Nissan",2015,"USED","Automatic",4,2.5,"Front","Unleaded",7.9,188702,"Kirrawee","NSW","SUV",4,5,14900
"BMW",2017,"USED","Automatic",4,2,"Front","Diesel",4.7,41275,"Warwick Farm","NSW","SUV",4,5,34880
"Mazda",2008,"USED","Automatic",4,2.5,"Front","Premium",8.9,196135,"Minto","NSW","Wagon",4,5,8950
"Ford",2017,"USED","Automatic",5,3.2,"4WD","Diesel",8.8,196114,"Caringbah","NSW","Ute / Tray",4,5,36990
"Hyundai",2009,"USED","Automatic",4,2.4,"Rear","Premium",10.6,152352,"Adamstown","NSW","Wagon",4,8,19990
"Toyota",2013,"USED","Automatic",4,2.2,"AWD","Diesel",6.5,165245,"Minchinbury","NSW","SUV",4,5,16995
"Toyota",2012,"USED","Automatic",6,3.5,"4WD","Unleaded",11,101222,"Brookvale","NSW","SUV",4,7,23990
"Holden",2018,"USED","Automatic",4,2.8,"Rear","Diesel",8.8,164863,"Bankstown","NSW","Ute / Tray",4,5,23888
"Toyota",2016,"USED","Automatic",4,1.8,"Front","Unleaded",6.1,74113,"Liverpool","NSW","Hatchback",5,5,24950
"Holden",2012,"USED","Automatic",6,3,"AWD","Unleaded",11.3,121948,"Elderslie","NSW","SUV",4,7,8999
"Mercedes-Benz",2009,"USED","Automatic",4,1.8,"Rear","Premium",8.2,73989,"Cardiff","NSW","Sedan",4,5,13913
"Skoda",2010,"USED","Automatic",4,2,"Front","Diesel",5.5,81608,"Arncliffe","NSW","Wagon",4,5,11880
"Lexus",2019,"USED","Automatic",4,2,"Front","Unleaded",5.8,5159,"Castle Hill","NSW","SUV",4,5,43990
"Hyundai",2009,"USED","Automatic",4,2.4,"Rear","Premium",10.6,240239,"Minchinbury","NSW","Wagon",4,8,15990
"Hyundai",2019,"USED","Automatic",4,2,"Front","Unleaded",7.9,104066,"Singleton","NSW","SUV",4,5,26990
"Kia",2020,"USED","Automatic",4,1.4,"Front","Unleaded",6,67712,"Rozelle","NSW","Hatchback",5,5,21800
"Skoda",2019,"USED","Automatic",4,1.4,"Front","Premium",6,19768,"Arncliffe","NSW","Wagon",4,5,23990
"Nissan",2018,"USED","Manual",4,2.3,"4WD","Diesel",6.5,62782,"Windsor","NSW","Ute / Tray",4,5,41990
"Toyota",2017,"USED","Automatic",4,2.8,"4WD","Diesel",8.5,162384,"Blacktown","NSW","Ute / Tray",4,5,37888
"Jaguar",2011,"USED","Automatic",6,3,"Rear","Diesel",6.8,133360,"Rydalmere","NSW","Sedan",4,5,23950
"Mitsubishi",2017,"USED","Automatic",4,2,"Front","Unleaded",7.4,89044,"Minchinbury","NSW","SUV",4,5,20995
"Kia",2021,"USED","Automatic",4,1.2,"Front","Unleaded",5.8,4758,"Cardiff","NSW","Hatchback",5,5,20444
"Toyota",2015,"USED","Automatic",4,2,"Front","Unleaded",7.4,130569,"Granville","NSW","SUV",4,5,23400
"Honda",2017,"USED","Manual",4,2,"Front","Premium",8.8,88363,"Chipping Norton","NSW","Hatchback",5,4,49880
"Toyota",2007,"USED","Manual",4,2.4,"4WD","Unleaded",9.6,192415,"Leichhardt","NSW","SUV",4,5,10999
"Isuzu",2013,"USED","Manual",4,3,"Rear","Diesel",8,223907,"Cardiff","NSW","Ute / Tray",2,2,14913
"Ford",2012,"USED","Automatic",6,2.7,"AWD","Diesel",9,157563,"Blacktown","NSW","SUV",4,7,16999
"Isuzu",2016,"USED","Automatic",4,3,"4WD","Diesel",8.1,310215,"Bankstown","NSW","Ute / Tray",2,4,21990
"Mazda",2016,"USED","Manual",4,2,"Front","Unleaded",5.8,209628,"Minchinbury","NSW","Sedan",4,5,13995
"Kia",2018,"USED","Automatic",6,3.3,"Front","Unleaded",11.6,76027,"Elderslie","NSW","Wagon",4,8,41999
"Kia",2011,"USED","Automatic",4,2,"Front","Unleaded",7.8,97125,"Smeaton Grange","NSW","Coupe",2,5,11990
"Mazda",2019,"USED","Manual",4,2,"Front","Unleaded",6.2,55677,"Liverpool","NSW","Hatchback",5,5,24888
"Toyota",2009,"USED","Automatic",4,2.4,"Front","Unleaded",8.8,134916,"Kurri Kurri","NSW","Sedan",4,5,9990
"Ford",2016,"USED","Manual",4,2,"Front","Premium",7.3,117686,"Liverpool","NSW","Hatchback",5,5,26888
"Holden",2015,"USED","Automatic",4,1.4,"Front","Unleaded",6.9,146059,"Bankstown","NSW","SUV",4,5,11995
"Nissan",2018,"USED","Automatic",4,2.5,"Front","Unleaded",8.1,98754,"Taylors Beach","NSW","SUV",4,7,24888
"Holden",2014,"USED","Automatic",6,3.6,"Rear","Unleaded",9.5,207234,"Minchinbury","NSW","Sedan",4,5,19995
"Holden",2010,"USED","Automatic",8,6,"Rear","Premium",14.6,176052,"Homebush","NSW","Sedan",4,5,18999
"Fiat",2015,"USED","Manual",4,1.2,"Front","Premium",5.1,79452,"Minchinbury","NSW","Hatchback",3,4,9800
"Mazda",2012,"USED","Automatic",4,1.5,"Front","Unleaded",6.8,139976,"Lidcombe","NSW","Hatchback",5,5,12990
"Volkswagen",2015,"USED","Automatic",4,2,"Front","Premium",6.6,98900,"Liverpool","NSW","Hatchback",5,5,26888
"Mercedes-Benz",2016,"USED","Automatic",4,2,"AWD","Premium",7,99459,"Liverpool","NSW","SUV",4,5,34950
"Haval",2020,"USED","Automatic",4,2,"4WD","Premium",10.9,34291,"Taylors Beach","NSW","SUV",4,7,37990
"Mazda",2017,"USED","Automatic",4,2.5,"AWD","Unleaded",7.5,37811,"Blacktown","NSW","SUV",4,5,39990
"Holden",2012,"USED","Automatic",6,3,"Rear","Unleaded",8.9,181747,"Minchinbury","NSW","Sedan",4,5,11800
"Ford",2020,"USED","Automatic",4,2.2,"4WD","Diesel",8,79801,"Caringbah","NSW","Ute / Tray",4,5,46990
"Hyundai",2017,"USED","Automatic",4,2.5,"Rear","Diesel",8.8,91989,"Taylors Beach","NSW","Commercial",4,3,34990
"Hyundai",2013,"USED","Automatic",4,1.8,"Front","Unleaded",6.9,107647,"Blacktown","NSW","Hatchback",5,5,16880
"Hyundai",2018,"USED","Automatic",4,2,"Front","Unleaded",7.4,86144,"Arncliffe","NSW","Hatchback",4,5,21990
"Volvo",2013,"USED","Automatic",4,1.6,"Front","Premium",7.8,120720,"Brookvale","NSW","Wagon",4,5,16880
"Mazda",2015,"USED","Automatic",4,2.5,"Front","Unleaded",6.6,201306,"Five Dock","NSW","Sedan",4,5,12999
"Kia",2022,"USED","Automatic",4,1.4,"Front","Unleaded",6.7,12412,"Castle Hill","NSW","SUV",4,5,24990
"Lexus",2019,"USED","Automatic",4,2,"Front","Premium",8.1,41988,"Taree","NSW","SUV",4,5,52888
"Subaru",2015,"USED","Automatic",4,2,"AWD","Unleaded",7.1,117106,"Liverpool","NSW","SUV",4,5,21488
"Volkswagen",2014,"USED","Automatic",4,1.4,"Front","Premium",7.3,85601,"Croydon","NSW","SUV",4,5,17999
"Hyundai",2017,"USED","Automatic",4,1.6,"Front","Unleaded",6.6,153986,"Minchinbury","NSW","Hatchback",5,5,16995
"Toyota",2015,"USED","Automatic",4,2.5,"Front","Unleaded",7.8,70759,"North Narrabeen","NSW","Sedan",4,5,24990
"Toyota",2023,"USED","Manual",8,4.5,"AWD","Diesel",10.7,535,"Taree","NSW","Ute / Tray",4,5,119950
"Toyota",2012,"USED","Automatic",4,3,"4WD","Diesel",8.5,189152,"Granville","NSW","SUV",4,7,39950
"Mazda",2015,"USED","Automatic",4,2,"Front","Unleaded",5.7,197191,"Five Dock","NSW","Sedan",4,5,12999
"Mitsubishi",2018,"USED","Automatic",4,2.4,"4WD","Diesel",8,72640,"Port Macquarie","NSW","SUV",4,5,41990
"Nissan",2004,"USED","Automatic",4,2.5,"4WD","Unleaded",10,187550,"Minchinbury","NSW","SUV",4,5,10995
"Toyota",1995,"USED","Automatic",4,1.6,"Front","Unleaded",8.5,204004,"Wentworthville","NSW","Hatchback",5,5,2995
"Ford",2016,"USED","Automatic",5,3.2,"4WD","Diesel",8.8,226455,"Blacktown","NSW","Ute / Tray",4,5,26000
"Land",2016,"USED","Automatic",4,2,"AWD","Diesel",5.3,103473,"Liverpool","NSW","SUV",4,5,39950
"Suzuki",2019,"USED","Automatic",4,1.4,"Front","Premium",5.9,75607,"Port Macquarie","NSW","SUV",4,5,27990
"Mazda",2009,"USED","Automatic",6,3.7,"4WD","Unleaded",13,219702,"Penrith","NSW","SUV",4,7,7999
"Audi",2013,"USED","Automatic",4,1.4,"Front","Premium",4.7,40260,"Rozelle","NSW","Hatchback",5,5,22800
"Toyota",2018,"USED","Automatic",4,1.8,"Front","Hybrid",4.1,48825,"Belmore","NSW","Hatchback",5,5,27888
"Land",2018,"USED","Automatic",6,3,"AWD","Diesel",7.8,145196,"Caringbah","NSW","SUV",4,5,81990
"Mini",2018,"USED","Manual",4,2,"AWD","Premium",7.8,163591,"Mount Druitt","NSW","Wagon",4,5,29990
"Ford",2014,"USED","Automatic",5,3.2,"4WD","Diesel",9.2,177060,"Castle Hill","NSW","Ute / Tray",4,5,27990
"Mitsubishi",2018,"USED","Manual",4,2.4,"4WD","Diesel",7.2,91792,"Port Macquarie","NSW","Ute / Tray",4,5,39990
"Citroen",2016,"USED","Automatic",4,1.6,"Front","Diesel",3.6,83656,"Roselands","NSW","SUV",4,5,17880
"Peugeot",2014,"USED","Automatic",4,1.6,"Front","Premium",6.5,148600,"Minchinbury","NSW","SUV",4,5,14990
"Holden",2019,"USED","Automatic",6,3.6,"Rear","Unleaded",8.9,40898,"Port Macquarie","NSW","SUV",4,7,32990
"Subaru",2008,"USED","Manual",4,2.5,"AWD","Unleaded",9.3,220235,"Minchinbury","NSW","SUV",4,5,8995
"Mazda",2014,"USED","Automatic",4,1.5,"Front","Unleaded",6.8,151436,"Liverpool","NSW","Hatchback",5,5,12449
"Holden",2009,"USED","Automatic",4,1.6,"Front","Unleaded",7.8,53202,"Elderslie","NSW","Hatchback",3,5,9999
"Subaru",2017,"USED","Automatic",4,2,"AWD","Unleaded",7,73901,"Port Macquarie","NSW","SUV",4,5,28990
"Toyota",2010,"USED","Automatic",6,4,"Rear","Unleaded",12.1,252569,"Granville","NSW","Ute / Tray",4,5,15900
"Jeep",2013,"USED","Automatic",6,3,"AWD","Diesel",8.3,180000,"Brookvale","NSW","SUV",4,5,18888
"Mercedes-Benz",2011,"USED","Automatic",4,2.1,"Rear","Diesel",6.3,196245,"Blacktown","NSW","Sedan",4,5,12999
"Honda",2018,"USED","Automatic",4,1.5,"Front","Unleaded",6.1,73511,"Liverpool","NSW","Hatchback",5,5,35950
"Mercedes-Benz",2010,"USED","Automatic",4,1.8,"Rear","Premium",7.6,209809,"Chester Hill","NSW","Sedan",4,5,11999
"Mercedes-Benz",2019,"USED","Automatic",4,1.3,"Front","Premium",5.7,53241,"Campbelltown","NSW","Sedan",4,5,45000
"Honda",2017,"USED","Automatic",4,1.5,"Front","Unleaded",7,89077,"Port Macquarie","NSW","SUV",4,5,27990
"Mercedes-Benz",2013,"USED","Automatic",4,1.8,"Rear","Premium",6.8,123517,"Five Dock","NSW","Sedan",4,5,14999
"Subaru",2019,"USED","Automatic",4,2.5,"AWD","Unleaded",7.4,145821,"Port Macquarie","NSW","SUV",4,5,32990
"Ford",2008,"USED","Automatic",4,2,"Front","Unleaded",8,146862,"Lidcombe","NSW","Sedan",4,5,8990
"Hyundai",2018,"USED","Automatic",4,2,"Front","Unleaded",7.4,45512,"Arncliffe","NSW","Hatchback",4,5,22990
"Ford",2019,"USED","Automatic",4,2.3,"Rear","Unleaded",9.5,27951,"Castle Hill","NSW","Hatchback",2,4,59990
"Suzuki",2018,"USED","Automatic",4,1.2,"Front","Unleaded",4.8,66964,"Croydon","NSW","Hatchback",5,5,18990
"Hyundai",2018,"USED","Automatic",4,2,"Front","Unleaded",7.2,51966,"Port Macquarie","NSW","Sedan",4,5,21990
"Kia",2017,"USED","Automatic",4,2,"Front","Unleaded",7.9,172450,"Minchinbury","NSW","SUV",4,5,17995
"Hyundai",2017,"USED","Automatic",4,1.6,"Front","Diesel",4.7,65737,"Moorebank","NSW","Hatchback",4,5,23990
"Toyota",2019,"USED","Automatic",4,1.3,"Front","Unleaded",6.4,41278,"Brookvale","NSW","Hatchback",5,5,24888
"Mazda",2013,"USED","Automatic",4,2,"Front","Unleaded",6.2,152373,"Port Macquarie","NSW","Hatchback",5,5,16990
"Porsche",2017,"USED","Automatic",6,3,"AWD","Premium",9.2,63000,"Caringbah","NSW","SUV",4,5,81990
"Mazda",2007,"USED","Automatic",4,2,"Front","Unleaded",8.4,235600,"Minchinbury","NSW","Hatchback",5,5,7995
"Toyota",2017,"USED","Automatic",4,2.4,"Front","Unleaded",8.9,35766,"Belmore","NSW","Wagon",4,8,36990
"Holden",2017,"USED","Automatic",4,2.8,"Rear","Diesel",8.8,233069,"Cabramatta","NSW","Ute / Tray",4,5,21990
"Hyundai",2017,"USED","Automatic",4,2,"Front","Unleaded",7.2,131897,"Penrith","NSW","SUV",4,5,21888
"Ford",2015,"USED","Manual",4,2,"Front","Premium",7.3,102890,"Liverpool","NSW","Hatchback",5,5,29950
"Audi",2016,"USED","Automatic",4,1.8,"Front","Premium",5.6,105363,"Minchinbury","NSW","Sedan",4,5,24995
"Hyundai",2018,"USED","Automatic",4,2,"Front","Unleaded",7.9,88501,"Berwick","VIC","SUV",4,5,26495
"Kia",2014,"USED","Automatic",4,1.8,"Front","Unleaded",7.1,119130,"Minchinbury","NSW","Sedan",4,5,14995
"Land",2014,"USED","Automatic",6,3,"AWD","Diesel",7.5,113018,"Petersham","NSW","SUV",4,5,71950
"Ford",2016,"USED","Automatic",5,3.2,"4WD","Diesel",9,167746,"Elderslie","NSW","Ute / Tray",4,5,32999
"BMW",2009,"USED","Automatic",6,3,"4WD","Diesel",8.7,297935,"Regents Park","NSW","SUV",4,5,8990
"Subaru",2008,"USED","Automatic",4,2.5,"AWD","Unleaded",9.1,186419,"Yagoona","NSW","SUV",4,5,9999
"Nissan",2016,"USED","Automatic",6,3.5,"Front","Premium",10,130920,"Moorebank","NSW","SUV",4,7,24990
"Mitsubishi",2009,"USED","Automatic",4,2.5,"Rear","Diesel",9.1,196264,"Elderslie","NSW","Ute / Tray",2,3,13999
"Nissan",2021,"USED","Automatic",4,2.5,"4WD","Unleaded",8.3,30787,"Upper Ferntree Gully","VIC","SUV",4,5,38990
"Hyundai",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,63718,"Moorebank","NSW","Hatchback",4,5,24990
"Mazda",2022,"USED","Automatic",4,2,"Front","Unleaded",6.3,2524,"Sutherland","NSW","SUV",4,5,30000
"Mitsubishi",2016,"USED","Automatic",4,2.3,"AWD","Diesel",5.8,112908,"Smeaton Grange","NSW","SUV",4,7,25990
